CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
604819b8-101a-4f59-b1a4-cf654708a243,0.3921568627450981,Female,0.5714285714285715,DSL,Yes,No,0.016220761689791807,0.14303317495952292,No,Yes,True,True,False,True,False,False,False,False,True,False
dc3f0cea-ba5d-41a4-86f1-63a3b4cc8167,0.3529411764705882,Male,0.8,Unknown,No,Yes,0.6457987563345062,0.7331483229052098,Yes,Yes,False,True,False,True,False,False,True,False,False,False
2adaf9f2-aad4-4987-b50a-263ef18ff0f2,0.9215686274509803,Female,0.7428571428571429,Fiber optic,Yes,Yes,0.6480116842594439,0.6800871521856967,Yes,No,True,True,False,True,False,False,False,False,True,False
de0b8928-8b9a-4b0a-94bf-feb336c1ee5c,0.3529411764705882,Female,0.15714285714285714,Fiber optic,Yes,No,0.1416937750337472,0.03824105785608322,Yes,Yes,False,False,False,True,False,False,False,False,True,False
afa4d008-85b7-40ac-b9b7-45c53c59782e,0.6862745098039217,Female,0.17142857142857143,Fiber optic,Yes,No,0.7197105490274183,0.15082655449084054,Yes,Yes,False,False,False,False,False,True,False,False,True,False
4871360f-65d0-4c7a-a109-d16f5579defb,0.5490196078431373,Male,0.8,Fiber optic,Yes,Yes,0.7202637810086527,0.794293658910559,No,No,False,False,False,True,False,False,False,False,True,False
8f5e0f8b-ae7d-4f63-8f19-bf0081cbec5a,0.33333333333333337,Female,0.5571428571428572,Fiber optic,Yes,Yes,0.32702648874726153,0.31794642923126204,No,No,False,False,False,False,False,True,False,True,False,False
b8621bfb-600e-471d-889d-e8b1f459a53d,0.019607843137254943,Female,0.6285714285714286,DSL,Yes,No,0.4746287813405918,0.45951250169892777,Yes,Yes,False,False,False,False,True,False,True,False,False,False
52fe4ff7-550b-41b5-8613-e8f3a5689796,0.0,Male,0.4857142857142857,Unknown,No,Yes,0.8612272898271705,0.5465747205323981,No,No,True,True,False,True,False,False,False,False,False,True
d337d4ba-a342-4263-a0ca-71cf06ac7b6b,0.9019607843137255,Male,0.028571428571428574,Fiber optic,No,No,0.5186660470468476,0.00189926474580987,No,Yes,True,False,True,True,False,False,False,False,False,True
3fbe0bd4-3d35-4e23-af75-03aa8d9640c4,0.07843137254901966,Female,0.05714285714285714,Fiber optic,Yes,Yes,0.6237801234813782,0.029237945323924076,Yes,No,False,False,True,True,False,False,False,True,False,False
d32593da-892a-46bc-9e16-0942bc7cdb09,0.37254901960784315,Female,0.14285714285714285,Fiber optic,Yes,No,0.3965124255902986,0.07126532288303952,Yes,No,True,False,False,False,False,True,False,False,True,False
adfacceb-5a34-4f41-b4ee-4a59959b921b,0.1960784313725491,Female,1.0,Fiber optic,No,No,0.10529111066852559,0.3628993363979902,No,No,True,True,False,True,False,False,False,False,True,False
401a14a3-4778-4b61-a696-ede8e33f3d7c,0.8039215686274509,Male,0.7857142857142857,Unknown,Yes,No,1.0000000000000002,0.9999999999999999,No,No,False,False,False,True,False,False,False,True,False,False
4efab871-8f39-4e2d-b117-5a63d8acf70f,0.019607843137254943,Male,0.12857142857142856,Fiber optic,Yes,Yes,0.5278496979353384,0.08124361195106958,Yes,Yes,False,False,True,False,False,True,False,True,False,False
d6235a56-331a-4b7e-9adc-fb02406b188d,0.03921568627450983,Male,0.4714285714285714,Fiber optic,Yes,Yes,0.3119785788576866,0.2603676367343699,No,Yes,False,True,False,False,True,False,False,False,True,False
c876ec27-fab7-478e-9a77-72996ac41c61,0.43137254901960786,Male,0.9428571428571428,DSL,No,Yes,0.7295580782933901,0.9488920741442624,Yes,Yes,True,False,False,True,False,False,False,False,True,False
d3270f59-6079-49aa-b660-54ef12e60efd,0.21568627450980393,Female,0.42857142857142855,Unknown,Yes,No,0.626656929783797,0.37700164221656496,No,No,True,True,False,True,False,False,False,False,False,True
ba18f2ef-ed23-4f65-a94d-61600b3f0a40,0.37254901960784315,Male,1.0,Fiber optic,No,No,0.1974595587421718,0.45883293057096497,No,Yes,False,True,False,False,False,True,False,False,True,False
1d549cad-ad0a-4a52-a85a-c0f030b8c694,0.07843137254901966,Male,0.9285714285714286,DSL,Yes,Yes,0.910022350572042,0.9999999999999999,No,No,False,False,False,False,False,True,True,False,False,False
312bf4e6-b32d-4846-867f-f684e7601505,0.7058823529411765,Male,0.9857142857142858,DSL,Yes,No,0.01821239682223552,0.26840199893517785,No,No,False,True,False,True,False,False,False,False,True,False
bf021850-9b9f-4ccc-823d-cfabed0857f6,0.7254901960784313,Female,0.5714285714285715,Fiber optic,Yes,No,0.6099493239505189,0.4973981904450693,Yes,Yes,False,False,False,True,False,False,False,False,True,False
6cc6da8b-76d6-4705-a853-a6641b9708ca,0.5686274509803921,Female,0.8857142857142858,Unknown,Yes,Yes,0.4685432295470137,0.6493490094166388,No,No,False,False,False,False,False,True,False,False,False,True
988e6f8d-bc42-42da-a6bf-c75b9059d878,0.1568627450980392,Male,0.44285714285714284,DSL,No,Yes,0.2918409347407555,0.23235099157942288,No,No,True,False,False,False,True,False,False,True,False,False
dc124c49-307c-428f-998a-958e3aa4ef4a,0.6470588235294118,Male,0.2714285714285714,Fiber optic,No,No,0.8541459204673705,0.29426907867827107,Yes,Yes,True,False,False,False,False,True,False,False,False,True
94166019-4304-4739-a5b9-7132fb48c736,0.5030496196232563,Female,0.8,DSL,Yes,Yes,0.6659364004514372,0.7476988564890366,No,No,True,True,False,True,False,False,False,False,True,False
76328f98-ec86-45c3-a748-8f0f083db72f,0.6666666666666666,Female,0.7000000000000001,Fiber optic,No,No,0.7801234813782116,0.7380209924823046,No,Yes,False,False,False,False,False,True,False,True,False,False
815c02a4-dbb9-4f4c-86dd-8e418874fde9,1.0,Female,0.34285714285714286,Fiber optic,No,Yes,0.3986147071189891,0.21099028775579906,Yes,Yes,True,False,False,True,False,False,False,False,False,True
1c87a357-697e-4b28-84c7-dcdbabad4738,0.4117647058823529,Female,0.15714285714285714,Unknown,Yes,No,0.9824957401137446,0.18395845844350256,Yes,No,False,False,False,True,False,False,False,False,True,False
46511d85-eaa8-4d21-93d3-fb9050f1ff1f,0.8431372549019608,Female,1.0,Fiber optic,Yes,Yes,0.3211622297461772,0.5862356482771184,No,No,False,False,False,False,True,False,False,False,True,False
f4ccd43d-b2bd-4d2e-9e62-06ccca6123fb,0.4509803921568628,Female,0.5428571428571429,Unknown,Yes,Yes,0.527296465954104,0.42224533513781154,No,Yes,True,False,False,True,False,False,False,False,True,False
f6b559ec-1202-4e51-ad17-df743be2589c,0.3137254901960784,Female,0.22857142857142856,Fiber optic,Yes,Yes,0.9728695036402666,0.27823730495264365,No,No,False,False,False,False,False,True,False,False,False,True
ca9dfed9-a635-426c-b13f-b8d484e52909,0.17647058823529416,Female,0.6285714285714286,DSL,Yes,Yes,0.03182190356060105,0.17149162167520227,No,Yes,False,False,False,True,False,False,False,False,False,True
1e5b4f7e-df64-477b-b854-d0915a11f83c,0.5686274509803921,Male,0.14285714285714285,Fiber optic,Yes,Yes,0.060147380999800826,0.018671658542337592,No,No,False,False,False,False,False,True,False,False,True,False
41694fa4-119b-416e-8288-16ff15d4bae6,0.8823529411764707,Male,0.9857142857142858,Fiber optic,Yes,Yes,1.0000000000000002,0.9999999999999999,No,No,False,False,False,True,False,False,False,False,True,False
bd4466d5-d72b-4343-88d2-363deb052b04,0.43137254901960786,Male,0.3142857142857143,Unknown,No,No,1.0000000000000002,0.39464639327664774,Yes,Yes,True,True,False,False,True,False,False,False,True,False
cb1c9cbe-cf58-46b5-b35f-4a5cb22f6111,0.607843137254902,Male,0.9857142857142858,Unknown,No,No,0.7936223417203303,0.9999999999999999,No,No,True,False,False,True,False,False,False,False,True,False
8eab61c8-0b84-4bde-89e2-afab214e6b43,0.3137254901960784,Male,0.5285714285714286,DSL,Yes,Yes,0.4755139525105668,0.38154657536315273,Yes,Yes,True,False,False,False,True,False,False,False,True,False
1bcd9919-c013-41bc-b8fa-5d80d357bcdd,0.9607843137254902,Male,0.014285714285714285,DSL,Yes,No,0.4997455132886322,0.0,Yes,Yes,False,False,True,False,True,False,False,False,True,False
3759134c-b967-4b32-9181-f316526319fc,0.9803921568627451,Female,0.5142857142857143,DSL,Yes,Yes,0.22434663303016228,0.23366193730145032,Yes,No,False,True,False,True,False,False,False,True,False,False
366bfbb0-ca93-471e-a8d1-81f386bc8da2,0.3137254901960784,Female,0.6857142857142857,Unknown,Yes,No,0.4185310584434266,0.463074225553995,Yes,Yes,False,False,False,True,False,False,False,False,False,True
0e750d24-ca2d-4175-9c8a-728524213c63,0.2549019607843137,Male,0.7285714285714286,Unknown,Yes,No,0.4169820088959703,0.49517151057897846,Yes,No,True,False,False,True,False,False,False,False,True,False
2686d399-5926-4ad0-863e-37df21818487,0.1568627450980392,Male,0.45714285714285713,Fiber optic,Yes,Yes,0.0,0.09030777342616628,Yes,No,False,True,False,False,False,True,True,False,False,False
e2179100-6db0-48b3-a57f-b4d59dd8fb02,0.7647058823529412,Female,0.3,Fiber optic,Yes,No,0.44121356967403563,0.19467254792904312,Yes,Yes,False,False,False,True,False,False,False,False,True,False
0d65f769-5fc7-4310-b526-d3bd620f8345,0.019607843137254943,Female,0.05714285714285714,Fiber optic,Yes,No,0.47064551107570435,0.019624343362389413,Yes,Yes,False,False,False,True,False,False,True,False,False,False
9afa04c9-247f-4633-8488-0be53d30cf5e,0.8627450980392156,Female,0.24285714285714283,Fiber optic,Yes,Yes,0.6764478080948904,0.21531833649984558,Yes,Yes,True,False,False,True,False,False,True,False,False,False
00cc7d07-ae01-47f2-a674-dc5ff3171bcf,0.47058823529411764,Male,0.5285714285714286,DSL,Yes,No,0.5112527384983072,0.40598703770286315,No,Yes,False,True,False,False,False,True,True,False,False,False
97b4f636-d3b6-49e0-a928-ea0b5b12abeb,0.7450980392156864,Female,0.5142857142857143,Fiber optic,No,No,0.8932040983425171,0.5956146937736825,No,Yes,True,False,False,True,False,False,True,False,False,False
4fad2190-aee7-4955-a71a-4727a1ec4529,0.1568627450980392,Male,0.9,DSL,No,Yes,0.34650025448671135,0.5467193101340924,No,Yes,True,True,False,True,False,False,False,False,True,False
f44200dd-d08a-4bf0-a45c-bb4233ecd4ef,0.4117647058823529,Male,0.12857142857142856,DSL,Yes,No,0.3930823873066454,0.06303496144437942,Yes,No,True,False,False,False,True,False,True,False,False,False
c05dacbb-b9d3-4d25-9268-848ed487ab72,0.823529411764706,Female,0.5857142857142857,Unknown,Yes,No,0.572108256434088,0.48593544813297873,No,No,True,True,False,False,True,False,False,False,True,False
41099080-6473-4d42-adf1-370a9bd789e1,0.8823529411764707,Female,0.6714285714285715,Fiber optic,Yes,Yes,0.16404434707561583,0.27649259042553354,Yes,Yes,False,False,False,True,False,False,False,False,True,False
15e11eda-284f-4837-9344-63eef066ebe5,0.05882352941176472,Male,0.6142857142857143,Fiber optic,Yes,Yes,0.37515767111465187,0.38579911620409235,Yes,Yes,True,True,False,False,False,True,False,True,False,False
f97d92bc-d1c6-438d-bb52-612b3fafa7b1,0.4901960784313726,Female,0.21428571428571427,Fiber optic,Yes,Yes,0.6990196729292528,0.1959883133044604,No,No,False,False,False,False,True,False,False,False,False,True
74c37b2f-9175-4ce0-9c3d-6a76a7697817,0.5490196078431373,Female,0.7571428571428571,Fiber optic,Yes,No,0.39540596162782987,0.49485180690412134,No,No,True,False,False,True,False,False,False,True,False,False
bab9eeaf-a8e5-462f-be67-ee9d951f6efa,0.8627450980392156,Male,0.4857142857142857,Fiber optic,No,No,0.9428843302573635,0.5861794189875706,No,Yes,True,False,False,True,False,False,False,False,True,False
be7b8089-918f-45ca-8c01-bfaac30956ac,0.6470588235294118,Female,0.3857142857142857,Fiber optic,Yes,Yes,0.6205713779902189,0.32882117382979614,No,No,True,True,False,False,False,True,False,False,False,True
30ce03dc-f7fb-46b7-9f44-19f5d3522416,0.43137254901960786,Male,0.014285714285714285,Fiber optic,No,No,0.10993825931089429,0.0,Yes,No,True,True,False,True,False,False,False,False,True,False
9bee8e51-06d7-4485-90d8-75158665b725,0.7058823529411765,Male,0.17142857142857143,Fiber optic,Yes,No,0.47905463719046665,0.10718941269952964,No,No,True,False,False,True,False,False,False,False,True,False
465e9d20-252e-417c-98b5-2c256cbd8ac6,0.1960784313725491,Female,0.5714285714285715,DSL,Yes,No,0.7859877403792961,0.6019830624527472,No,Yes,False,True,False,True,False,False,False,False,True,False
cbdc9dd4-54dc-4b96-b016-bb6619167f82,0.09803921568627455,Male,0.8285714285714286,Fiber optic,Yes,Yes,0.6515523689393437,0.7635940733686195,No,No,False,True,False,False,True,False,False,False,True,False
c3acc203-4e80-481f-91c9-2d5ac8e50aea,0.33333333333333337,Male,0.9714285714285714,Fiber optic,Yes,Yes,0.9193166478567794,0.9999999999999999,No,Yes,True,False,False,True,False,False,False,False,True,False
a08a443b-b190-4a9d-9f34-6bdad8da0c20,0.3921568627450981,Female,0.7428571428571429,Fiber optic,Yes,No,0.7696120737347585,0.7716445010807268,Yes,No,True,False,False,False,True,False,True,False,False,False
7ce04668-1bd0-4eb6-9116-0220ea6724a0,0.8039215686274509,Female,0.6285714285714286,Fiber optic,Yes,Yes,0.007922281971276202,0.15581650230042057,Yes,Yes,True,True,False,True,False,False,False,False,True,False
303ef22d-3ec9-4b3e-b9b3-20c64384f438,0.6862745098039217,Female,0.2714285714285714,Fiber optic,Yes,No,0.06424129766093523,0.06691156932091405,Yes,No,False,False,False,False,True,False,False,True,False,False
5b954e6f-1052-435e-ba88-2c768f8b1a3b,0.7843137254901961,Male,0.32857142857142857,DSL,Yes,No,0.6586337382991436,0.2935172127494612,Yes,No,False,False,False,False,True,False,False,False,True,False
9db3a8ab-5203-411f-a10e-4cc5245315cc,0.7254901960784313,Male,0.8571428571428572,Fiber optic,Yes,Yes,0.20354511053574992,0.39288561323823834,Yes,No,False,True,False,True,False,False,False,False,True,False
7fdf4b71-5054-4604-b437-1a7b57459f05,0.6470588235294118,Female,0.8142857142857143,Unknown,No,No,0.5901436190223286,0.6999746486231696,Yes,No,True,False,False,False,False,True,False,False,True,False
53dfed54-b143-4c70-99ce-e17dd7539a3d,0.3137254901960784,Male,0.3714285714285714,DSL,Yes,Yes,0.8163048529509396,0.3956392418749479,No,Yes,True,True,False,True,False,False,False,True,False,False
a830da6e-52da-4e0d-9378-28302ece6e9d,0.7058823529411765,Female,0.35714285714285715,Fiber optic,Yes,Yes,0.5780831618314193,0.2866235018509075,No,No,True,True,False,False,True,False,False,False,True,False
a56b50c0-1f26-4423-bb93-90479ec601cc,0.47058823529411764,Female,0.0857142857142857,Fiber optic,Yes,Yes,0.3994998782889641,0.03677106357219214,No,No,False,True,False,True,False,False,False,False,True,False
53e01be1-4573-4be3-bec6-c9cfe38f5c14,0.7254901960784313,Male,0.5857142857142857,DSL,No,Yes,0.6548717608267498,0.5355361077186106,Yes,Yes,True,True,False,True,False,False,True,False,False,False
7f6a927d-95b8-4986-aae1-650cf27b0e89,0.21568627450980393,Female,0.6571428571428571,Fiber optic,Yes,Yes,0.09865232689371312,0.2268742587774724,Yes,No,False,False,False,False,False,True,False,False,True,False
dec9c927-9411-41fe-8269-2f8e9dddfc7a,0.43137254901960786,Male,0.7428571428571429,Fiber optic,Yes,No,0.7399588395405963,0.7510195976746135,No,No,False,True,False,False,False,True,True,False,False,False
919f176c-0121-44ca-add6-7461680c7428,0.8039215686274509,Male,0.8285714285714286,Fiber optic,Yes,No,0.7109694837239151,0.8168624891838944,Yes,No,False,False,False,True,False,False,False,False,True,False
bc28954d-31f1-4b9d-abc4-77d2b8f9d370,0.4117647058823529,Female,0.5285714285714286,Unknown,Yes,Yes,0.5089291641771228,0.39980181585261104,No,No,True,False,False,True,False,False,False,False,False,True
c9f42cc6-f3c2-4aa5-be50-08d7b5decf26,0.3921568627450981,Male,0.9714285714285714,DSL,Yes,No,0.24824625461948707,0.4961531133193692,No,No,False,False,False,True,False,False,False,False,True,False
7e7d19d5-78f8-4da3-9ee7-95dbfa95c258,0.5098039215686275,Female,0.7428571428571429,DSL,No,Yes,0.8222797583482708,0.8147097106697807,Yes,No,True,False,False,False,False,True,False,False,False,True
5964f0a4-a3fa-4693-8052-d010e8de88f2,0.5882352941176471,Male,0.19999999999999998,Unknown,No,Yes,0.5047246011197415,0.135771563852214,No,No,False,False,False,True,False,False,True,False,False,False
0519810d-7fd5-476d-895b-e2f5d3f6d4c5,0.09803921568627455,Male,0.35714285714285715,Fiber optic,Yes,No,0.005266768461351268,0.07192240229518321,Yes,No,True,True,False,True,False,False,True,False,False,False
5697e5a1-7838-4582-ab2d-774bb8343492,0.5098039215686275,Male,0.6714285714285715,Fiber optic,Yes,No,0.9561618978069886,0.8227247942570294,No,No,True,False,False,True,False,False,False,False,False,True
222b6611-30f8-4c6b-a52c-8523bb58ce88,0.7647058823529412,Female,0.2571428571428571,Fiber optic,Yes,No,0.7891964858704552,0.2590759696259017,Yes,No,True,False,False,False,False,True,False,True,False,False
d626ed5d-896a-414a-83c6-526024aba856,0.6470588235294118,Male,0.11428571428571427,Fiber optic,Yes,Yes,0.5868242271349222,0.07964991323017348,Yes,Yes,False,True,True,True,False,False,False,False,True,False
39333f9d-5f2d-454a-a8cf-da22e9a5c4e5,0.21568627450980393,Female,0.9,Fiber optic,No,No,0.42306756068954837,0.6175617887597329,No,Yes,True,False,False,True,False,False,False,False,True,False
ef5c4f0b-ded9-46a2-b477-a91900f4cdbf,0.8627450980392156,Male,0.7571428571428571,DSL,Yes,No,1.0000000000000002,0.9693980927667604,No,No,False,False,False,True,False,False,True,False,False,False
f84bd514-3f0b-48e0-a0ac-9c1638c62ba6,0.11764705882352944,Male,0.7142857142857143,DSL,Yes,No,0.7972736727964771,0.7616019499674993,No,No,True,True,False,True,False,False,True,False,False,False
14cb842d-18f3-4f43-a177-278e7b768136,0.17647058823529416,Female,0.5428571428571429,DSL,Yes,Yes,0.5317223218039788,0.4259034520606749,Yes,Yes,True,False,False,False,True,False,False,False,True,False
0a70cb40-3412-406f-8302-83a6bc5382ca,0.8627450980392156,Female,0.04285714285714286,Unknown,No,Yes,0.6625063621677842,0.018443528281886744,No,Yes,False,True,True,False,False,True,True,False,False,False
36ea7b3b-0433-4a54-81c0-5335fb18f969,0.3137254901960784,Female,0.028571428571428574,DSL,Yes,No,0.2504591825444245,0.0,No,Yes,True,True,False,False,False,True,False,False,True,False
fecc3a1e-0740-412c-ae15-86bf180ee423,0.4901960784313726,Female,0.9,Fiber optic,Yes,No,0.15629909933833458,0.3730864771129119,No,No,False,False,False,True,False,False,True,False,False,False
03303902-0465-4bee-ae12-f80d6cd009f7,0.3921568627450981,Female,0.39999999999999997,Unknown,Yes,Yes,0.242160702825909,0.18588150014603547,No,No,False,False,False,False,False,True,False,True,False,False
772fa6b5-54f0-41b1-be95-7d442a646790,0.5294117647058824,Male,0.14285714285714285,Fiber optic,Yes,Yes,0.2640686892827901,0.05267913286081451,No,No,False,True,False,True,False,False,False,False,False,True
5a873993-0394-4e42-83f3-c6307af51433,0.8823529411764707,Male,0.8142857142857143,Fiber optic,No,Yes,0.7582154949213304,0.8394361391106197,No,Yes,True,False,False,True,False,False,False,False,True,False
9b7f5fa7-4cec-49b0-aeca-e2935a48c97b,0.019607843137254943,Female,0.3714285714285714,Fiber optic,Yes,Yes,0.09477970302507249,0.11134877357493292,No,Yes,False,False,False,False,False,True,True,False,False,False
3fe76472-55c7-4220-a2ed-332afca4f63c,0.823529411764706,Male,0.2857142857142857,Fiber optic,Yes,Yes,0.800150479098896,0.29601058010312126,Yes,Yes,False,False,False,True,False,False,True,False,False,False
444b0fb2-80d2-47e3-86db-23f94bf3d2c8,0.0,Male,0.5428571428571429,Fiber optic,Yes,Yes,0.5188873398393414,0.41976642674432085,Yes,Yes,False,True,False,True,False,False,False,False,True,False
e822ebb2-df9d-4301-b48a-b8997bea2553,0.9803921568627451,Male,0.6428571428571429,Fiber optic,No,Yes,0.36531014184868,0.3982049040294551,No,No,True,False,False,False,False,True,False,False,False,True
e41a50e1-49bb-40d9-922e-ada0edf5c210,0.6862745098039217,Female,0.9285714285714286,Unknown,Yes,Yes,0.27214587620881187,0.4948791182733302,No,Yes,False,False,False,True,False,False,False,True,False,False
e128989e-ce44-4727-918e-48b170f02bd7,0.9803921568627451,Male,0.49999999999999994,Unknown,Yes,Yes,0.5076014074221602,0.3769068556998988,No,Yes,False,False,False,False,True,False,False,False,True,False
71330044-a1c2-469f-aadc-3574a3e0d15f,0.4901960784313726,Male,0.9142857142857143,Unknown,Yes,Yes,0.29106640996702743,0.5039561321574664,Yes,Yes,False,False,False,False,False,True,False,False,True,False
069aeed3-c054-4ad6-a62a-2b46745b2ee1,0.5490196078431373,Male,0.8857142857142858,Unknown,Yes,Yes,0.4149903737635266,0.6034177126117798,Yes,Yes,False,False,False,True,False,False,False,False,True,False
8ede65a9-a0b2-458f-bd31-2c46e7170172,0.3921568627450981,Female,0.4857142857142857,Fiber optic,No,No,0.7574409701476024,0.48989238356601006,Yes,Yes,False,True,False,True,False,False,False,False,False,True
0d98d4cd-8eb3-48cd-85a5-cc9d7fe6f0a0,0.1960784313725491,Male,0.42857142857142855,Fiber optic,No,Yes,0.6324105423886344,0.37288244511941004,Yes,Yes,True,False,False,True,False,False,False,True,False,False
91494d59-ed33-49d3-b72b-15dca0fb407a,0.5030496196232563,Male,0.3857142857142857,Unknown,Yes,No,0.767399145809821,0.38827159839306324,Yes,Yes,True,True,False,True,False,False,True,False,False,False
694013b9-79de-4fbb-b6f2-ef602a58ba9a,0.1960784313725491,Female,0.0,Fiber optic,Yes,Yes,0.728672907123415,0.0,No,Yes,True,True,True,True,False,False,False,False,True,False
281328e5-4d69-4294-b15e-c36a8f13e49d,0.6862745098039217,Female,0.34285714285714286,Unknown,No,No,0.8416428776914737,0.37493240436120795,Yes,Yes,True,True,False,False,True,False,True,False,False,False
8561cda2-1c51-4070-8a1c-c666eba9ef35,0.9411764705882354,Male,0.6,Fiber optic,Yes,Yes,0.16293788311314705,0.24381534044264339,No,No,False,False,False,True,False,False,True,False,False,False
54c2cb1d-f9d3-4cb0-a563-4834452eca3b,0.7450980392156864,Male,0.9428571428571428,Fiber optic,Yes,Yes,1.0000000000000002,0.9999999999999999,Yes,No,False,True,False,True,False,False,False,False,True,False
7e409a60-7a97-476e-86ac-fac18dff0b5d,0.7647058823529412,Female,0.8857142857142858,Fiber optic,Yes,Yes,0.46621965522582937,0.6488750768333076,No,No,False,True,False,True,False,False,False,False,True,False
bc038045-c8be-4b80-93d0-0c24267e67af,0.6666666666666666,Female,0.7142857142857143,Unknown,Yes,No,0.7344265197282525,0.7197239816634678,No,No,False,True,False,True,False,False,False,False,True,False
7a331496-1b8a-492d-9046-f32cb53cf5b8,0.6470588235294118,Female,0.014285714285714285,DSL,Yes,Yes,0.6897253756445154,0.0,Yes,No,True,True,True,False,False,True,False,False,False,True
9272ae9c-dfd7-4745-a7bf-6b6e472503f2,0.9019607843137255,Female,0.9,Fiber optic,No,Yes,0.5662439974330038,0.756247315051424,No,Yes,True,False,False,True,False,False,False,False,True,False
af2957fa-a7e3-4d2a-a61d-772e3b24f063,0.4509803921568628,Female,0.9714285714285714,Fiber optic,No,Yes,1.0000000000000002,0.9999999999999999,No,Yes,False,False,False,False,False,True,False,False,False,True
f81c2302-9051-4863-9cbe-4ec48cea6fd4,0.4117647058823529,Female,0.11428571428571427,DSL,Yes,No,0.18019872092765937,0.024334751275360604,Yes,Yes,False,True,False,True,False,False,False,True,False,False
9396f727-93b6-45e6-b5a1-a00bb60f976f,0.07843137254901966,Female,0.014285714285714285,Fiber optic,Yes,Yes,0.40635995485627036,0.0,No,Yes,False,True,False,True,False,False,False,False,True,False
8fbdf330-a5a9-4fa1-8199-083d7ef0d6d8,0.6274509803921569,Male,0.4714285714285714,Fiber optic,Yes,Yes,0.0810595498904601,0.1440870725007607,Yes,No,False,False,False,True,False,False,False,True,False,False
1f56ab8e-aa35-4360-abed-9ce7961e1316,0.5030496196232563,Female,0.8428571428571429,Fiber optic,Yes,Yes,0.14091925026001906,0.3345822661817452,No,Yes,True,False,False,True,False,False,False,False,True,False
a5c071eb-8f33-47ce-8f7b-8f19989c98f1,0.9019607843137255,Female,0.8571428571428572,Fiber optic,Yes,Yes,0.728672907123415,0.8599453708353776,No,No,False,False,False,False,True,False,True,False,False,False
940b12b5-eca7-42bc-9af4-75d3b51d75e9,0.37254901960784315,Male,0.42857142857142855,Fiber optic,Yes,No,0.0,0.06647137431131167,No,Yes,False,True,False,True,False,False,False,False,True,False
de95ca28-92e4-4ec4-8bcb-d44ad9431946,0.3529411764705882,Female,0.12857142857142856,Fiber optic,No,Yes,0.9242957356878887,0.14215117838918828,Yes,No,True,False,True,False,False,True,False,False,True,False
8eb25168-36a6-4130-be48-445d1daff6b3,0.6666666666666666,Female,0.49999999999999994,Fiber optic,No,Yes,0.6403770829184092,0.4477878915526577,Yes,No,True,False,False,True,False,False,False,False,False,True
b8a68cd8-5a55-4bc5-93c5-0724b55781d5,1.0,Male,0.6857142857142857,DSL,Yes,No,0.42760406293567027,0.4693911845969019,Yes,No,False,False,False,False,False,True,False,False,False,True
af61555e-4a26-4d48-8c0f-93b895e73cc9,0.823529411764706,Female,0.9857142857142858,Unknown,Yes,No,0.3064462590453429,0.561422466075263,Yes,No,False,True,False,True,False,False,True,False,False,False
f82529cf-4269-434c-9e58-3dfd80b09e7e,0.3137254901960784,Male,0.6857142857142857,Fiber optic,Yes,Yes,0.07951050034300389,0.22150837800348747,Yes,Yes,True,True,False,True,False,False,True,False,False,False
f445080f-d829-4132-809a-8b06aa528447,0.8627450980392156,Male,0.028571428571428574,Fiber optic,No,No,0.9594812896943947,0.019866932583009686,Yes,No,False,False,True,True,False,False,False,False,False,True
6f65e06f-89f4-42bb-bd3e-2fb54a4ecb2a,0.823529411764706,Male,0.05714285714285714,Fiber optic,Yes,Yes,0.727898382349687,0.03707952138913977,No,Yes,False,True,True,True,False,False,False,True,False,False
c41cc1a9-34df-4c3f-83a1-8d9ee4dcb868,0.5030496196232563,Male,0.8571428571428572,Fiber optic,Yes,Yes,0.3119785788576866,0.4887372733035863,No,No,False,True,False,False,False,True,False,False,False,True
3f48a7b0-2421-49ca-b563-2a79f2d95495,0.1568627450980392,Female,0.35714285714285715,Fiber optic,Yes,No,0.01821239682223552,0.07743447922199226,Yes,Yes,False,False,False,True,False,False,False,False,True,False
06b51a3f-803f-42ae-86f0-9644d029aa6b,0.4901960784313726,Male,0.05714285714285714,Fiber optic,No,No,0.3001394144592711,0.007199276923467439,Yes,Yes,False,False,False,True,False,False,False,False,True,False
765821a4-adf9-426e-a5fa-3f3b3be64267,0.019607843137254943,Male,0.19999999999999998,Fiber optic,No,Yes,0.14401734935493155,0.05992146535456421,Yes,No,False,False,False,True,False,False,False,False,True,False
78ceeeee-48d5-428f-95ac-387a30a1dc74,0.1568627450980392,Female,0.21428571428571427,Fiber optic,Yes,Yes,0.8097767155723739,0.21671282288062968,Yes,Yes,True,False,False,True,False,False,True,False,False,False
35e7cc2b-f0e6-4c1b-8234-38dc5c5106fb,0.1568627450980392,Male,0.0,Fiber optic,No,Yes,0.7359755692757088,0.0,Yes,Yes,False,False,True,False,False,True,False,False,True,False
2836b8ab-bb39-4d56-b7c3-108746eb31dd,0.7647058823529412,Male,0.21428571428571427,DSL,Yes,Yes,0.49100444798512904,0.1440742200917212,Yes,Yes,True,False,False,False,True,False,False,False,True,False
