Age,Tenure,MonthlyCharges,TotalCharges,OnlineSecurity,TechSupport,Churn,TotalServiceUsage,ContractLength
0.9019607843137255,0.39999999999999997,0.7561132133926398,0.4008573199449788,0,1,0,1,12
0.5030496196232563,0.9428571428571428,0.0,0.2174309512357109,1,1,0,1,12
0.7058823529411765,0.34285714285714286,0.7486999048440994,0.33866611915404154,1,1,0,2,24
0.5030496196232563,0.6714285714285715,0.7363075084644493,0.6726616728631343,0,0,0,3,1
0.09803921568627455,0.9142857142857143,0.04930403416760715,0.2780091746921928,1,1,0,4,12
0.3529411764705882,0.7428571428571429,0.10595498904600681,0.2621203840171296,0,1,0,3,12
0.07843137254901966,0.9428571428571428,0.8115470579123241,0.9999999999999999,0,0,0,3,1
0.03921568627450983,0.24285714285714283,0.5582774569032287,0.1845319971968896,0,0,0,2,24
0.0,0.11428571428571427,0.8488348934475205,0.11119936431984892,0,1,1,2,1
0.7254901960784313,0.5285714285714286,0.1441279957511784,0.20213497792759402,1,1,0,2,1
0.27450980392156865,0.2857142857142857,0.0,0.04512673599898722,0,0,0,4,1
0.6470588235294118,0.9142857142857143,0.11890061740689106,0.34343275635656045,1,0,0,2,1
0.6666666666666666,0.2857142857142857,0.4405496912965546,0.18483724191157733,1,0,0,1,24
0.9411764705882354,0.3714285714285714,0.5187766934430946,0.2770982602015193,0,1,0,2,12
0.47058823529411764,0.9857142857142858,0.888778242492642,0.9999999999999999,0,0,0,4,1
0.4509803921568628,0.6142857142857143,0.732213591803315,0.6140177369670949,1,0,0,4,24
0.21568627450980393,0.3857142857142857,1.0000000000000002,0.49922483907980597,1,0,0,1,1
0.33333333333333337,0.6285714285714286,1.0000000000000002,0.16543171081308516,0,1,0,1,1
0.27450980392156865,0.22857142857142856,0.08382570979663201,0.05596613647266275,1,1,0,4,1
0.8431372549019608,0.5571428571428572,0.033149660315563545,0.14592336044227708,0,0,0,2,1
0.2941176470588236,0.028571428571428574,0.5355949456726194,0.0,1,0,1,3,1
0.5098039215686275,0.9285714285714286,0.23507933346610904,0.4584425386463907,1,0,0,3,12
0.13725490196078433,0.6428571428571429,0.6961428666268341,0.6164227440086084,0,1,0,1,1
0.8823529411764707,0.41428571428571426,0.08659186970280386,0.12424295294379609,0,0,0,3,1
0.47058823529411764,0.9714285714285714,0.053951182809975906,0.30260868559376675,0,1,0,1,1
0.3137254901960784,0.11428571428571427,0.4489588174113169,0.05768835928395372,0,1,0,2,1
0.5490196078431373,0.14285714285714285,0.35568390537520206,0.06751884564802971,1,0,0,4,24
0.13725490196078433,0.9714285714285714,0.857244019562283,0.9999999999999999,0,1,0,2,1
0.27450980392156865,0.9285714285714286,0.8665383168470204,0.9999999999999999,1,1,0,2,24
0.5098039215686275,0.42857142857142855,0.06966297107703201,0.12353767699775436,0,0,0,3,1
0.8823529411764707,0.45714285714285713,0.8385447785965612,0.5011237825153899,0,1,0,4,12
0.9607843137254902,0.5428571428571429,0.5640310695080661,0.4425537479713275,1,0,0,3,1
1.0,0.6428571428571429,0.4969793533824604,0.4866101996075516,1,0,0,2,24
0.11764705882352944,0.5142857142857143,0.0446568855252385,0.14108442843891106,0,0,0,1,1
0.03921568627450983,0.8428571428571429,0.7581048485250836,0.8699670367839158,1,0,0,2,1
0.5490196078431373,0.42857142857142855,0.005709354046338766,0.09579896518828618,0,0,0,4,24
0.8431372549019608,0.14285714285714285,0.24702914426077155,0.04875272189925189,1,1,0,2,24
0.4509803921568628,0.014285714285714285,0.04532076390271972,0.0,1,0,0,3,1
0.5030496196232563,0.3714285714285714,0.5270751731616101,0.28107768735036975,1,0,0,1,24
0.37254901960784315,0.014285714285714285,0.6536546504680343,0.0,1,1,1,1,12
0.8823529411764707,0.2857142857142857,0.9255128460466044,0.3314960814611389,0,0,0,0,1
0.27450980392156865,0.8142857142857143,0.7517980039390117,0.8347771408338064,0,1,0,2,1
0.47058823529411764,0.05714285714285714,1.0000000000000002,0.057265836336780666,0,1,1,4,1
0.5686274509803921,0.7285714285714286,0.7816725309256678,0.7682161209694442,1,1,0,3,1
0.5030496196232563,0.6285714285714286,0.2696010090951338,0.3257735463363083,0,1,0,1,12
0.11764705882352944,0.2714285714285714,0.5456637677310852,0.2034876939789998,1,0,0,2,1
0.3137254901960784,0.8571428571428572,0.4464139502976389,0.6104415541518582,0,0,0,2,1
0.8431372549019608,0.5285714285714286,0.5660227046405097,0.43031182836121823,1,0,0,2,24
0.37254901960784315,0.2714285714285714,0.5727721348115691,0.21665498703995198,0,0,0,4,1
0.6862745098039217,0.34285714285714286,0.7166124499325057,0.3265462974298073,0,0,0,1,24
0.1568627450980392,0.014285714285714285,0.03160061076810733,0.0,1,0,0,2,24
0.7254901960784313,0.44285714285714284,0.7659607426586117,0.4520677437628061,1,0,0,1,24
0.9215686274509803,0.35714285714285715,0.09876297328995992,0.10900320892522691,0,1,0,2,24
0.4117647058823529,0.9857142857142858,0.0,0.21755786877497582,1,0,0,3,1
0.019607843137254943,0.5714285714285715,0.5139082520082321,0.43993346307840253,0,0,0,2,1
0.4509803921568628,0.9428571428571428,0.5831728960587754,0.8063267268737767,0,0,0,2,1
0.13725490196078433,0.0,0.0,0.0,0,0,0,2,1
0.1960784313725491,0.7142857142857143,0.5100356281395917,0.5510602112871783,0,0,0,3,12
0.23529411764705888,0.05714285714285714,0.5312797362189914,0.024267276127903317,1,0,1,3,1
0.5030496196232563,0.17142857142857143,0.0,0.01635983146636026,1,0,0,1,24
0.13725490196078433,0.2571428571428571,0.7271238575759589,0.24306508106496347,1,0,0,1,24
0.3921568627450981,0.15714285714285714,0.17245347319037824,0.04347520143741342,0,1,0,1,1
0.33333333333333337,0.6714285714285715,0.8188497200646176,0.7308188237668032,0,1,0,1,1
0.5686274509803921,0.34285714285714286,0.2836531014184868,0.17042326517379508,0,0,0,3,1
0.33333333333333337,0.8,0.4685432295470137,0.5864091557991514,0,1,0,3,24
0.8823529411764707,0.4857142857142857,0.9266193100090732,0.5794206583839315,0,1,0,3,12
0.9019607843137255,0.05714285714285714,0.8317953484255018,0.04571152061028378,0,0,1,2,1
0.5882352941176471,0.3,0.8049082741375115,0.3127540559793101,1,0,0,3,1
0.7254901960784313,0.8,0.11724092146318799,0.29546917237233294,0,0,0,2,1
0.607843137254902,0.6571428571428571,0.0,0.15254235109761177,0,0,0,2,24
0.1960784313725491,0.7571428571428571,0.6100599703467657,0.6643782952371863,1,0,0,2,1
0.8627450980392156,0.028571428571428574,0.39418885126911424,0.0,1,0,0,2,1
0.47058823529411764,0.7428571428571429,0.9456504901635354,0.9074816122190422,1,0,0,3,24
0.5030496196232563,0.42857142857142855,0.3265839031622741,0.23825506698193624,0,0,0,2,24
0.7254901960784313,0.9714285714285714,0.3939675584766204,0.6423444464901195,0,1,0,1,24
0.7843137254901961,0.45714285714285713,0.5217641461417601,0.3474041507497613,1,0,0,4,1
0.13725490196078433,0.7000000000000001,0.8209520015933083,0.7676554346250968,0,0,0,4,12
0.1960784313725491,0.21428571428571427,0.2366283830135653,0.08583513508042556,1,1,0,4,1
0.4117647058823529,0.5428571428571429,0.9818318617362634,0.6819877021724106,0,0,0,3,1
0.9803921568627451,0.6428571428571429,0.5371439952200756,0.5136452420221079,0,0,0,3,1
0.4509803921568628,0.6571428571428571,0.870300294319414,0.7517489718876043,0,1,0,3,1
0.7843137254901961,0.6142857142857143,0.5213215605567727,0.474376312753092,1,0,0,3,1
0.3137254901960784,0.11428571428571427,0.7939542809090709,0.10582866389247417,0,1,1,4,24
0.5030496196232563,0.7000000000000001,0.0,0.1673338673509289,1,1,0,3,1
0.8823529411764707,0.8428571428571429,0.8240501006882208,0.9264630138192314,0,0,0,1,24
0.607843137254902,0.19999999999999998,0.5195512182168227,0.13664552766689894,0,0,0,2,1
0.27450980392156865,0.49999999999999994,0.4370090066166545,0.34137797746137283,0,1,0,2,1
0.2941176470588236,0.8857142857142858,0.06324548009471337,0.2784220583325862,0,0,0,1,12
0.5030496196232563,0.9714285714285714,0.7603177764500211,0.9999999999999999,0,1,0,3,12
0.5294117647058824,0.5714285714285715,0.08493217375910067,0.18362911546186575,0,1,0,3,1
0.37254901960784315,0.32857142857142857,0.15253712186594082,0.11848186059184701,1,1,0,3,24
0.6274509803921569,0.6857142857142857,0.07962114673925075,0.222044966080886,1,1,0,3,1
0.17647058823529416,0.24285714285714283,0.0,0.026002351348233768,0,1,0,2,24
0.7647058823529412,0.0857142857142857,0.6721325986412623,0.06206299801076839,1,0,1,3,1
0.607843137254902,0.04285714285714286,0.2393945429197371,0.0,0,1,0,2,24
0.9607843137254902,0.9714285714285714,0.10518046427227873,0.34920348801528917,0,1,0,2,1
0.6274509803921569,0.8428571428571429,0.2938325698731992,0.4677203714217688,0,0,0,3,24
0.019607843137254943,0.7714285714285715,0.49200026555135096,0.5838515264002939,0,1,0,2,12
0.6274509803921569,0.21428571428571427,0.4967580605899667,0.14561008297193967,0,0,0,3,1
0.6274509803921569,0.39999999999999997,0.3460576689017239,0.2286511043271812,1,0,0,2,24
0.7843137254901961,0.3142857142857143,0.48735311690898225,0.22133969013484425,0,1,0,1,1
0.23529411764705888,0.1857142857142857,0.41255615304609533,0.10659498878145346,0,0,0,3,1
0.5686274509803921,0.6857142857142857,0.850052003806236,0.7720798764369394,0,1,0,3,24
0.6274509803921569,0.45714285714285713,0.0,0.08591706918805225,1,1,0,3,1
0.23529411764705888,0.34285714285714286,0.9001748213060701,0.39126460314813327,0,1,0,2,1
1.0,0.2857142857142857,0.20963066232932798,0.11880317081783412,1,0,0,2,1
0.5030496196232563,0.22857142857142856,0.7384097899931401,0.2178856052054827,1,0,0,4,24
0.4117647058823529,0.3142857142857143,0.38788200668304235,0.18797322971721164,0,0,0,3,1
0.7450980392156864,0.8,0.26539644603775253,0.41960737818245725,1,0,0,2,1
0.019607843137254943,0.8142857142857143,0.6205713779902189,0.7262465792510064,0,0,0,2,12
0.7254901960784313,0.1857142857142857,0.7905242426254178,0.18376245920565043,0,1,0,3,24
0.7450980392156864,0.2714285714285714,0.43756223859788884,0.17310299245852767,1,0,0,1,24
0.4901960784313726,0.41428571428571426,0.45604018677111685,0.2873994660466664,0,0,0,2,12
0.8823529411764707,0.2571428571428571,0.00493482927261063,0.04582879884276909,1,0,0,2,12
0.9607843137254902,0.7428571428571429,0.9621368032043198,0.9193411726602269,0,1,0,2,1
0.27450980392156865,0.7857142857142857,0.8768284316979797,0.9072727605721506,1,0,0,4,1
0.6470588235294118,0.3142857142857143,0.3801367589457611,0.18649359612654096,1,1,0,3,12
0.8039215686274509,0.8714285714285714,0.7862090331717897,0.9266766851195128,0,0,0,2,24
0.8431372549019608,0.45714285714285713,0.2864192613246587,0.23725579217911627,0,1,0,0,12
0.9411764705882354,0.24285714285714283,0.7479253800703713,0.2360075019511563,0,0,0,3,1
0.7647058823529412,0.45714285714285713,0.5114740312908008,0.34467783348226055,1,1,0,1,1
0.1960784313725491,0.44285714285714284,0.44962269578879815,0.3047598575567506,1,0,0,1,12
0.03921568627450983,0.8571428571428572,0.002279315762685641,0.21692649418091112,0,1,0,1,12
0.09803921568627455,0.7571428571428571,1.0000000000000002,0.9757921662639043,0,0,0,1,12
0.1568627450980392,0.22857142857142856,0.8663170240545266,0.24615126578556976,1,0,0,3,1
0.09803921568627455,0.2571428571428571,0.8176326097059021,0.26862370299110894,0,1,0,4,1
0.1568627450980392,0.9857142857142858,0.2771249640399213,0.5332146413358536,1,0,0,2,24
0.7450980392156864,0.4714285714285714,0.26019606541414947,0.2318963376096511,1,1,0,3,12
0.5882352941176471,0.34285714285714286,0.5739892451702848,0.275384070145878,0,0,0,1,1
0.607843137254902,0.9571428571428572,0.8760539069242517,0.9999999999999999,1,0,0,3,1
0.7843137254901961,0.14285714285714285,0.9738653212064883,0.16749773556618236,1,1,1,3,24
0.9607843137254902,0.21428571428571427,0.23729226139104648,0.08702719601883777,1,0,0,3,24
0.21568627450980393,0.8571428571428572,0.6118303126867157,0.7541491592757281,0,1,0,3,1
0.13725490196078433,0.0857142857142857,0.7407333643143243,0.0678658606920958,1,1,1,1,1
0.13725490196078433,0.21428571428571427,0.19026754298612497,0.07698303835448037,0,1,0,3,1
0.9607843137254902,0.21428571428571427,0.39064816658921425,0.11935100475314217,0,1,0,0,1
0.5294117647058824,0.5571428571428572,0.1472260948460909,0.21483315805860503,1,0,0,2,12
0.37254901960784315,0.15714285714285714,0.7130717652526057,0.13755483560644252,0,0,0,3,1
0.9019607843137255,0.4857142857142857,0.8955276726637014,0.5638756696506747,0,0,0,3,12
0.11764705882352944,0.2857142857142857,0.9106862289495232,0.3286524859611529,1,1,0,2,12
0.1960784313725491,0.7000000000000001,0.6812056031335061,0.6635252165871905,1,0,0,3,1
0.37254901960784315,0.6,0.323928389652349,0.34368980453735015,1,1,0,1,1
0.2941176470588236,0.22857142857142856,0.6711367810750404,0.19940866066009327,0,1,0,1,1
0.05882352941176472,0.44285714285714284,0.8960809046449358,0.5093364718916207,0,0,0,2,1
0.09803921568627455,0.5714285714285715,0.6322998959923876,0.5075676590975616,1,0,0,4,1
0.4117647058823529,0.07142857142857142,0.3966230719865454,0.022445447146556337,0,0,0,3,12
0.4901960784313726,0.3714285714285714,0.9574896545619511,0.9999999999999999,0,0,0,1,24
0.03921568627450983,0.2714285714285714,0.8638828033370953,0.298262964787291,1,1,0,2,12
0.7843137254901961,0.34285714285714286,0.91610790236562,0.399504603893573,0,1,0,2,24
0.8039215686274509,0.9285714285714286,0.9391223527849699,0.9999999999999999,1,0,0,2,12
0.2549019607843137,0.11428571428571427,0.3754896103033925,0.05174412010319198,0,0,0,3,12
0.1960784313725491,0.7428571428571429,0.8908805240213327,0.8684841900909852,1,1,0,3,1
0.33333333333333337,0.8571428571428572,0.5707804996791255,0.720594732375893,0,0,0,1,24
0.21568627450980393,0.5285714285714286,0.0,0.1088939634483913,1,0,0,4,1
0.43137254901960786,0.028571428571428574,0.6432538892208282,0.006264264165844913,0,0,1,1,1
0.21568627450980393,0.9857142857142858,0.46046604262099194,0.7195536872436947,1,1,0,2,1
0.23529411764705888,0.7714285714285715,0.24426298435459964,0.38845635177300586,0,0,0,2,24
0.47058823529411764,0.0,1.0000000000000002,0.0,1,1,1,3,24
0.8627450980392156,0.9857142857142858,0.0007302662152294248,0.25254694583384335,1,1,0,3,12
0.9803921568627451,0.6285714285714286,0.9863683639823853,0.793323302028078,1,0,0,2,12
0.3529411764705882,0.6571428571428571,0.11602381110447235,0.9999999999999999,1,0,0,3,1
0.8823529411764707,0.35714285714285715,0.3569010157339176,0.20603407751994773,0,0,0,3,24
0.6862745098039217,0.1857142857142857,0.401380867025161,0.10316982177243075,0,1,0,3,12
0.8627450980392156,0.7571428571428571,0.7485892584478524,0.773011676092302,0,0,0,2,24
0.13725490196078433,1.0,0.17831773219146257,0.4401037574981757,0,1,0,1,1
0.5490196078431373,0.6428571428571429,1.0000000000000002,0.8409189858035502,1,0,0,2,1
0.607843137254902,0.42857142857142855,0.76850560977229,0.439024155138859,1,1,0,3,24
0.9803921568627451,0.8285714285714286,0.8138706322335083,0.9045833939806385,0,1,0,2,1
0.8431372549019608,0.39999999999999997,0.05749186748987589,0.10638774368569176,0,1,0,4,24
0.33333333333333337,0.22857142857142856,0.4667728872070636,0.14820787614904551,0,1,0,3,1
0.09803921568627455,0.1857142857142857,0.9860364247936446,0.22343463280828027,1,0,0,3,24
0.5030496196232563,0.49999999999999994,0.23862001814600903,0.23599143643985696,1,0,0,2,1
0.3529411764705882,0.8142857142857143,0.10064396202615683,0.285212949958824,1,1,0,2,12
0.4117647058823529,0.32857142857142857,0.4768417092655293,0.2320794844384638,1,0,0,2,1
0.7058823529411765,0.8857142857142858,0.9692181725641198,0.9999999999999999,0,0,0,3,12
0.607843137254902,0.34285714285714286,0.4783907588129856,0.2384462465663986,1,0,0,3,1
0.7843137254901961,0.8285714285714286,0.3876607138905486,0.5370591181897896,0,1,0,2,24
0.03921568627450983,0.44285714285714284,0.6592976166766249,0.4025586575915806,0,0,0,2,12
0.5294117647058824,0.24285714285714283,0.9764101883201666,0.2939365225943744,0,1,0,3,1
0.17647058823529416,0.5142857142857143,0.0,0.11615236145344038,0,0,0,1,24
0.9803921568627451,0.35714285714285715,0.1094956737259068,0.11143231423368957,1,0,0,2,1
0.6666666666666666,0.11428571428571427,0.08670251609905072,0.013548366988972951,0,1,0,3,1
0.5490196078431373,0.9,0.0341454778817854,0.2602053750702464,1,0,0,3,1
0.5030496196232563,0.2714285714285714,0.2740268649450088,0.12532094875198288,0,1,0,2,24
0.6274509803921569,0.7571428571428571,0.19347628847728432,0.9999999999999999,1,1,0,3,1
0.11764705882352944,0.41428571428571426,0.5468808780898007,0.32295404910327136,0,1,0,2,1
0.21568627450980393,0.7428571428571429,0.301909756799221,0.41685696264800753,1,0,0,2,24
0.9411764705882354,0.8857142857142858,0.3881032994755362,0.5791877084700909,1,0,0,2,24
0.5686274509803921,0.14285714285714285,0.9819425081325102,0.16575302103907227,0,1,1,2,1
0.3921568627450981,0.42857142857142855,0.11204054083958487,0.1435328123609329,0,1,0,1,12
0.5882352941176471,0.6857142857142857,0.36962535130230817,0.4304323196959634,0,1,0,3,24
0.4509803921568628,0.2571428571428571,0.22423598663391536,0.10250631615576733,0,0,0,3,1
0.37254901960784315,0.15714285714285714,0.5474341100710352,0.10852124358624624,0,0,0,3,24
0.7058823529411765,0.19999999999999998,0.7544535174489369,0.1928442927431764,1,0,0,3,1
0.05882352941176472,0.42857142857142855,0.8437451592201644,0.471654815138981,0,0,0,2,12
0.5294117647058824,0.6,0.5099249817433447,0.45989164776559255,0,0,0,4,1
0.8431372549019608,0.5142857142857143,0.8856801433977295,0.5922200512361285,0,1,0,3,12
0.37254901960784315,0.39999999999999997,0.8084489588174115,0.4254391587841235,0,1,0,3,1
0.4509803921568628,0.35714285714285715,0.11347894399079428,0.1149940380887568,0,0,0,1,12
0.9607843137254902,0.014285714285714285,0.21129035827303105,0.0,0,0,0,3,1
0.9411764705882354,0.19999999999999998,0.6829759454734561,0.1717374239980824,0,0,0,1,1
0.9803921568627451,0.04285714285714286,1.0000000000000002,0.041573044899569665,0,1,1,4,1
0.607843137254902,0.7000000000000001,0.35590519816769567,0.42898803023015125,0,1,0,2,24
0.7843137254901961,0.5285714285714286,0.19402952045851868,0.22544603482295963,0,0,0,1,1
0.6862745098039217,0.3142857142857143,0.9013919316647858,0.3582066005474483,1,0,0,2,1
0.6470588235294118,0.8285714285714286,0.1606143087919627,0.34464891556192173,1,0,0,2,1
0.6862745098039217,0.3857142857142857,0.7114120693089026,0.36904278791886397,1,1,0,3,12
0.019607843137254943,0.9285714285714286,0.0,0.21020468425326055,0,0,0,4,1
0.27450980392156865,0.09999999999999999,0.0,0.0,1,0,0,3,12
0.6470588235294118,0.39999999999999997,0.43944322733408575,0.2691345862504285,0,1,0,2,1
0.6862745098039217,0.14285714285714285,0.6661576932439313,0.11749865130032641,0,1,1,2,1
0.09803921568627455,0.24285714285714283,0.09732457013875062,0.06312653485878575,0,0,0,1,1
0.7450980392156864,0.7714285714285715,0.7849919228130742,0.8165186872420881,1,0,0,2,24
0.8039215686274509,0.7000000000000001,0.08216601385292882,0.22767432124018036,1,0,0,3,1
0.9803921568627451,0.1857142857142857,0.5302839186527695,0.1321985941392372,0,0,0,2,1
0.9803921568627451,0.11428571428571427,0.2808869415123149,0.03882584246737978,0,1,0,1,1
0.21568627450980393,0.14285714285714285,0.7721569408484368,0.13226767583782442,0,1,1,3,12
0.03921568627450983,0.8857142857142858,0.8294717741043176,0.979469561800327,0,0,0,1,1
0.8627450980392156,0.9428571428571428,0.012901369802385543,0.24944148249967787,0,0,0,3,24
0.33333333333333337,0.7428571428571429,0.15286906105468145,0.30224881814066124,1,0,0,3,1
0.7647058823529412,0.5428571428571429,0.9273938347828012,0.6493441897632488,0,1,0,3,1
0.3921568627450981,0.7857142857142857,0.399610524685211,0.5182431913559837,0,1,0,3,1
0.27450980392156865,0.3857142857142857,0.4672154727920513,0.2691104879834795,1,1,0,3,12
0.5030496196232563,0.5428571428571429,0.1256500475779504,0.19460989243497565,0,1,0,4,12
0.6666666666666666,0.34285714285714286,1.0000000000000002,0.44479488679758766,0,0,0,4,1
0.4901960784313726,0.2857142857142857,0.9610303392418509,0.3439789837407386,1,0,0,3,24
0.13725490196078433,0.12857142857142856,0.0,0.0,0,1,0,2,1
0.6862745098039217,0.6,0.5490938060147381,0.4816170386957118,0,0,0,1,12
0.9215686274509803,0.19999999999999998,0.9049326163446858,0.22488856158087198,0,0,0,3,1
0.5686274509803921,0.6714285714285715,0.4160968377259953,0.4503680126673343,1,1,0,1,1
0.5030496196232563,0.2857142857142857,0.42306756068954837,0.17883195378787806,1,0,0,1,24
0.8039215686274509,0.8428571428571429,0.35944588284759565,0.5223238312260202,1,1,0,3,24
0.8431372549019608,0.7000000000000001,0.0,0.14714915895441796,1,0,0,3,1
0.2549019607843137,0.3142857142857143,0.8142025714222489,0.33140290149560264,1,1,0,3,1
0.2549019607843137,0.17142857142857143,0.4451968399389233,0.10366142641819104,0,1,0,3,1
0.019607843137254943,0.9714285714285714,0.5274071123503508,0.7743274414677193,0,0,0,3,12
0.7058823529411765,0.04285714285714286,0.2226869370864591,0.0,0,1,0,2,1
0.07843137254901966,0.11428571428571427,0.8073424948549426,0.10569050049529971,0,1,1,4,24
0.7254901960784313,0.4857142857142857,0.8179645488946428,0.5230805168082198,1,1,0,2,1
0.8627450980392156,0.2857142857142857,0.5515280267321694,0.2170823296405149,0,0,0,4,1
0.7843137254901961,0.8142857142857143,0.9406714023324261,0.9933533766652302,0,0,0,3,1
0.9019607843137255,0.24285714285714283,0.06800327513332893,0.055514695605150856,0,1,0,0,1
0.2549019607843137,0.6,0.8101086547611145,0.6465857414731494,1,1,0,2,1
0.7450980392156864,0.07142857142857142,0.5578348713182413,0.03583605081456962,0,0,1,2,1
0.47058823529411764,0.9428571428571428,0.19535727721348123,0.4299053709253445,1,1,0,3,12
0.37254901960784315,0.15714285714285714,0.08614928411781625,0.031781115762612146,0,0,0,2,1
0.019607843137254943,0.15714285714285714,0.27280975458629314,0.0639314169748835,0,1,0,2,12
0.7450980392156864,0.9285714285714286,0.8872291929451859,0.9999999999999999,1,0,0,3,1
0.09803921568627455,0.014285714285714285,0.8112151187235834,0.0,1,0,1,2,24
0.3137254901960784,0.19999999999999998,0.6535440040717875,0.16958785858622857,0,1,0,3,24
0.47058823529411764,0.3142857142857143,0.03967779769412916,0.07224692562343019,0,0,0,1,24
0.5294117647058824,0.39999999999999997,0.9962158932483571,0.5033552820348705,0,0,0,2,12
0.019607843137254943,0.0857142857142857,0.27767819602115557,0.022983641775084766,1,1,0,1,1
0.6666666666666666,0.3857142857142857,0.6113877271017283,0.32948467944645954,1,1,0,3,12
0.7058823529411765,0.1857142857142857,0.8283653101418489,0.18935968334234607,1,1,0,1,24
0.07843137254901966,0.6142857142857143,0.08681316249529752,0.20157268503211656,0,0,0,2,1
0.0,0.41428571428571426,0.6613998982053155,0.3784571775402867,1,1,0,2,1
0.7647058823529412,0.44285714285714284,0.0,0.08589136436997327,1,0,0,3,1
0.21568627450980393,0.9857142857142858,0.052402133262519635,0.3069174557242541,0,0,0,2,1
0.6862745098039217,0.07142857142857142,0.7398481931443495,0.8133409291070756,0,0,1,2,1
0.8627450980392156,0.3714285714285714,0.11137666246210359,0.12003860863675461,0,0,0,4,1
0.43137254901960786,0.32857142857142857,0.43048086923808887,0.21358968748403487,0,0,0,2,1
0.9019607843137255,0.4714285714285714,0.2144991037641904,0.2115734658159657,0,0,0,1,24
0.5882352941176471,0.5571428571428572,0.405806722875036,0.3624366496725688,1,0,0,3,1
0.1960784313725491,0.6571428571428571,0.025183119785788577,0.17354479401925996,0,1,0,2,24
0.17647058823529416,0.32857142857142857,0.7750337471508553,0.3346802658006713,0,1,0,3,1
0.03921568627450983,0.9142857142857143,0.027174754918232347,0.2546949046945673,0,1,0,2,1
0.2549019607843137,0.24285714285714283,0.8668702560357611,0.2655776820487511,0,0,0,3,1
0.2941176470588236,0.6142857142857143,0.6729071234149904,0.5747793321695476,0,1,0,3,1
0.17647058823529416,0.8,0.40071698864767974,0.5293765906864374,0,1,0,3,1
0.5490196078431373,0.3857142857142857,0.8985151253623671,0.4457186536973006,0,0,0,2,1
0.17647058823529416,1.0,0.14567704529863462,0.40366235821784635,0,0,0,2,1
0.21568627450980393,0.3142857142857143,0.23253446635243097,0.1354695322397861,0,0,0,0,12
0.5686274509803921,0.4714285714285714,0.09146031113766628,0.1489597420778554,1,0,0,1,1
0.7843137254901961,0.14285714285714285,0.36199074996127373,0.06590104866018454,0,1,0,3,1
0.0,0.4857142857142857,1.0000000000000002,0.6343004449825319,0,0,0,4,12
0.07843137254901966,0.5857142857142857,0.1179047998406692,0.20735144944649492,1,0,0,2,1
0.37254901960784315,0.3857142857142857,0.8592356546947266,0.430091730856417,1,0,0,3,1
0.13725490196078433,0.32857142857142857,0.6610679590165749,0.2921114805107675,0,0,0,4,1
0.823529411764706,0.09999999999999999,0.0,0.0,1,1,0,1,1
0.21568627450980393,0.7428571428571429,0.9852619000199163,0.9373152667019464,0,1,0,2,1
0.0,0.04285714285714286,1.0000000000000002,0.042570713151259675,1,0,1,3,1
0.37254901960784315,0.05714285714285714,0.9631326207705415,0.05723370531418195,0,1,1,3,1
0.5294117647058824,0.6857142857142857,0.4948770718537698,0.5165466733627717,0,1,0,2,12
0.823529411764706,0.41428571428571426,0.1836287592113125,0.16634101875262872,0,0,0,3,1
0.7058823529411765,0.8857142857142858,0.3727234503972206,0.5642564222684694,1,1,0,1,1
0.5030496196232563,0.6571428571428571,0.6193542676315034,0.5773835515511733,1,0,0,2,24
0.7058823529411765,0.35714285714285715,0.3588926508663613,0.2068726972097741,1,1,0,2,12
0.21568627450980393,0.8,0.7233618801035651,0.7954214578037738,0,1,0,2,1
0.7058823529411765,0.5142857142857143,0.8200668304233332,0.5564501903281123,1,0,0,3,24
0.9411764705882354,0.0857142857142857,0.17145765562415632,0.010055724832492938,0,1,0,0,1
0.9411764705882354,0.5571428571428572,0.38777136028679554,0.35248888507600745,0,0,0,2,1
0.8431372549019608,0.5428571428571429,0.9994246387395163,0.693151625974333,1,0,0,2,24
0.5294117647058824,0.8714285714285714,0.21615879970789353,0.4143330708228787,1,0,0,3,24
0.9019607843137255,0.7428571428571429,0.3230432184823741,0.4279164606264842,1,1,0,2,1
0.27450980392156865,0.04285714285714286,0.0,0.0,0,0,0,2,12
0.09803921568627455,0.34285714285714286,0.3075527230078117,0.18025857119126085,1,1,0,0,12
0.8431372549019608,0.0857142857142857,0.35015158556285825,0.030809152329001104,1,0,0,2,1
0.37254901960784315,0.3857142857142857,0.0501892053375822,0.09768505621483059,1,1,0,3,1
0.9607843137254902,0.9714285714285714,0.0,0.1894287650409333,0,1,0,2,1
0.2549019607843137,0.9428571428571428,0.5764234658877161,0.800107767449796,0,0,0,2,24
0.019607843137254943,0.2714285714285714,0.2733629865675275,0.12306695751668323,0,0,0,3,1
0.5030496196232563,0.14285714285714285,0.0,0.0028921133441100755,1,0,0,3,12
0.7058823529411765,0.9428571428571428,0.8912124632100733,0.9999999999999999,1,0,0,1,1
0.37254901960784315,0.0857142857142857,0.5863816415499348,0.05333942537521804,1,1,1,4,1
0.4901960784313726,0.3142857142857143,0.12919073225785038,0.10008845670521424,0,1,0,2,12
0.5490196078431373,0.8571428571428572,0.8970767222111578,0.9999999999999999,1,0,0,2,12
0.0,1.0,0.22036336276527474,0.4814483508270685,0,1,0,1,1
0.6666666666666666,0.4714285714285714,0.19137400694859374,0.19764627407055393,1,1,0,3,1
0.09803921568627455,0.2571428571428571,0.9296067627077387,0.298336866139268,0,0,0,3,1
